Branch Code,Branch Name,Product Type,Product Name,Scheme Name,Customer Id,Application ID,Application Type,Channel
630,LUCKNOW HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000188564,APHL000000130824,New Application,DIRECT
557,RUDRAPUR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000186113,APHL000000130687,New Application,DIRECT
593,KHARGONE HL,Home Loan,HOME LOAN,Extension,GLBCUST00000203179,APHL000000140538,Top-up without Closure,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000116568,APHL000000093444,Balance Transfer with Top-up,Connector
126,MADURAI,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Top-Up on HL BT,GLBCUST00000199411,APHL000000137904,Top-up without Closure,DIRECT
597,TRICHY HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000193941,APHL000000135438,New Application,DIRECT
214,PALANPUR,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000209250,APHL000000142794,New Application,Connector
623,RO JAIPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000207123,APHL000000142189,New Application,DIRECT
645,DUNLOP KOLKATA HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000201149,APHL000000138058,New Application,DIRECT
545,WAKAD,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000204140,APHL000000138531,New Application,Connector
666,ALWAR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000185495,APHL000000131530,New Application,Connector
587,UDAIPUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000205946,APHL000000137016,New Application,Connector
615,INDORE HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000203477,APHL000000136763,New Application,DIRECT
596,KANPUR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000188858,APHL000000132076,New Application,DIRECT
681,SONIPAT HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000209194,APHL000000140503,New Application,DIRECT
595,JALANDHAR HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000210717,APHL000000143865,New Application,DIRECT
139,YAMUNANAGAR,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000203688,APHL000000140202,New Application,Connector
600,AGAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000204461,APHL000000139569,New Application,DIRECT
641,AMRAVATI HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000201019,APHL000000137804,New Application,Connector
173,HARIDWAR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000147009,APHL000000110608,Balance Transfer with Top-up,DIRECT
589,SURAT HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Top-Up on HL BT,GLBCUST00000209770,APHL000000143373,Top-up without Closure,Connector
644,AMEERPET HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000198470,APHL000000137377,New Application,Connector
559,LAXMI NAGAR - NEW DELHI,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000191592,APHL000000134601,Balance Transfer without Top-up,Connector
399,GHAZIABAD,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000204889,APHL000000141599,New Application,DIRECT
668,RAJAHMUNDRY HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000207187,APHL000000142525,New Application,Connector
235,KALYAN,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000202425,APHL000000138598,New Application,DIRECT
623,RO JAIPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000145176,APHL000000109366,New Application,Connector
620,DURGAPUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000204885,APHL000000140783,Top-up without Closure,DIRECT
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000208030,APHL000000138645,New Application,Connector
602,PONDICHERRY HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000208038,APHL000000142831,New Application,Connector
62,JODHPUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000198363,APHL000000137557,New Application,Connector
615,INDORE HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000201909,APHL000000138230,New Application,DIRECT
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000179790,APHL000000128012,New Application,DIRECT
494,THENI,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000202132,APHL000000139808,New Application,DIRECT
625,LUDHIANA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000194436,APHL000000135752,New Application,Connector
55,VARANASI,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000170486,APHL000000121221,New Application,Connector
622,AGRA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000197817,APHL000000137220,New Application,DIRECT
104,AHMEDABAD,Home Loan,HOME LOAN,Home Purchase - New,GLBCUST00000090145,APHL000000079327,New Application,DIRECT
629,PITHAMPUR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000198996,APHL000000137733,New Application,Connector
592,GWALIOR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000186532,APHL000000129389,New Application,DIRECT
274,MANDSAUR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000211036,APHL000000143897,New Application,DIRECT
630,LUCKNOW HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000201993,APHL000000139143,New Application,DIRECT
628,NAGPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000160413,APHL000000120346,New Application,Connector
415,RATLAM,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000166994,APHL000000140183,Top-up without Closure,DIRECT
412,DHAR,Home Loan,HOME LOAN,Extension,GLBCUST00000205486,APHL000000141802,New Application,Connector
180,UJJAIN,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000194585,APHL000000136239,New Application,DIRECT
666,ALWAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000212525,APHL000000137311,New Application,Connector
605,MEERUT HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000210969,APHL000000143793,New Application,Connector
664,SHAHJAHANPUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000188401,APHL000000131890,New Application,Connector
412,DHAR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000184937,APHL000000131101,New Application,DIRECT
55,VARANASI,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000210882,APHL000000143276,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000109546,APHL000000091745,New Application,DIRECT
392,UNNAO,Home Loan,HOME LOAN,Self Construction,GLBCUST00000170424,APHL000000143861,New Application,DIRECT
599,SIRSA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000206170,APHL000000141919,New Application,Connector
644,AMEERPET HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000154093,APHL000000113511,New Application,Connector
633,FARIDABAD HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000183206,APHL000000129412,New Application,DIRECT
630,LUCKNOW HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000205102,APHL000000143270,Top-up without Closure,DIRECT
235,KALYAN,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000209501,APHL000000143560,Top-up without Closure,DIRECT
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000178519,APHL000000126689,New Application,DIRECT
688,AZAMGARH,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000205326,APHL000000140694,New Application,Connector
615,INDORE HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000200191,APHL000000138083,New Application,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000208522,APHL000000142299,New Application,DIRECT
199,KOTA,Home Loan,HOME LOAN,Self Construction,GLBCUST00000206786,APHL000000142167,New Application,Connector
399,GHAZIABAD,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000127356,APHL000000100792,New Application,DIRECT
649,NEW DELHI HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000209109,APHL000000142634,New Application,Connector
44,ALLAHABAD,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000203316,APHL000000139384,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000204301,APHL000000141190,New Application,DIRECT
197,BHOPAL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000208767,APHL000000142519,Balance Transfer with Top-up,Connector
615,INDORE HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000208285,APHL000000142359,Balance Transfer with Top-up,DIRECT
13,ASANSOL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000199998,APHL000000138164,New Application,Connector
557,RUDRAPUR,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000210609,APHL000000144180,New Application,DIRECT
577,Thane HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000210484,APHL000000143607,Top-up without Closure,DIRECT
612,JAMNAGAR HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000183467,APHL000000129022,Balance Transfer with Top-up,Connector
629,PITHAMPUR HL,Home Loan,HOME LOAN,Under Construction - Builder Purchase,GLBCUST00000201161,APHL000000138754,New Application,DIRECT
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000191145,APHL000000131094,New Application,DIRECT
540,SAHARANPUR,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000197419,APHL000000136476,New Application,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000202957,APHL000000140318,New Application,DIRECT
54,VISHAKHAPATNAM,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000207398,APHL000000142576,New Application,Connector
641,AMRAVATI HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000184701,APHL000000130775,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000195296,APHL000000135044,New Application,Alternate Channel
540,SAHARANPUR,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000190071,APHL000000130630,Balance Transfer with Top-up,Connector
54,VISHAKHAPATNAM,Home Loan,HOME LOAN,Under Construction - Builder Purchase,GLBCUST00000206094,APHL000000142006,New Application,Connector
632,KOLKATA HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000203645,APHL000000140435,New Application,Connector
615,INDORE HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000202374,APHL000000138890,New Application,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Resale Purchase-Seller BT,GLBCUST00000199882,APHL000000137759,New Application,Connector
644,AMEERPET HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000129699,APHL000000101893,New Application,Connector
399,GHAZIABAD,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000210772,APHL000000144266,New Application,DIRECT
604,BAREILLY HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000205253,APHL000000139715,New Application,Connector
629,PITHAMPUR HL,Home Loan,HOME LOAN,Under Construction - Builder Purchase,GLBCUST00000199663,APHL000000138332,New Application,DIRECT
615,INDORE HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000208185,APHL000000142694,New Application,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000201642,APHL000000139496,New Application,DIRECT
659,NOIDA HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000211870,APHL000000144015,New Application,DIRECT
650,BHUBANESHWAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000117960,APHL000000094093,New Application,Connector
615,INDORE HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Commercial Purchase,GLBCUST00000203992,APHL000000141247,New Application,Connector
625,LUDHIANA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000202227,APHL000000134397,New Application,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000206221,APHL000000141908,New Application,Connector
613,JABALPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000200258,APHL000000138194,New Application,DIRECT
557,RUDRAPUR,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000201803,APHL000000139702,New Application,Connector
415,RATLAM,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000174013,APHL000000140258,Top-up without Closure,DIRECT
640,BADWANI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000208308,APHL000000142756,New Application,Connector
585,ROHTAK HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000203514,APHL000000140462,New Application,Connector
136,KARIMNAGAR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000163033,APHL000000119158,New Application,Connector
474,SHUJALPUR,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000156239,APHL000000115252,Balance Transfer with Top-up,DIRECT
623,RO JAIPUR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000194896,APHL000000136575,New Application,Connector
635,PALI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000202385,APHL000000139875,New Application,DIRECT
632,KOLKATA HL,Home Loan,HOME LOAN,Under Construction - Builder Purchase,GLBCUST00000198827,APHL000000137602,New Application,Connector
597,TRICHY HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000199966,APHL000000138242,Balance Transfer with Top-up,Connector
615,INDORE HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Top-Up on HL BT,GLBCUST00000200205,APHL000000136957,Top-up without Closure,Connector
564,SURYAPET,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000199356,APHL000000137996,New Application,DIRECT
129,DAVANGERE,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000212076,APHL000000144634,New Application,Connector
589,SURAT HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000203661,APHL000000140342,New Application,Connector
667,BHILWARA HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000206511,APHL000000142138,New Application,DIRECT
692,DINDIGUL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000201433,APHL000000139341,New Application,DIRECT
622,AGRA HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000203956,APHL000000140950,New Application,DIRECT
399,GHAZIABAD,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000202509,APHL000000139969,Balance Transfer without Top-up,DIRECT
197,BHOPAL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000187837,APHL000000129463,New Application,Connector
415,RATLAM,Home Loan,HOME LOAN,Self Construction,GLBCUST00000177290,APHL000000126549,New Application,Connector
627,NASHIK HL,Home Loan,HOME LOAN,Resale Purchase-Seller BT,GLBCUST00000209419,APHL000000142293,New Application,Connector
40,BATHINDA,Home Loan,HOME LOAN,Self Construction,GLBCUST00000183185,APHL000000129682,New Application,Connector
666,ALWAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000199755,APHL000000138474,New Application,Connector
672,BANASWADI,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000200512,APHL000000138980,Balance Transfer without Top-up,Connector
197,BHOPAL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000204211,APHL000000139678,New Application,Connector
606,DAUSA HL,Home Loan,HOME LOAN,Resale Purchase-Seller BT,GLBCUST00000200982,APHL000000139310,New Application,Connector
258,L B NAGAR - HYDERABAD,Home Loan,HOME LOAN,Balance Transfer,GLBCUST00000091767,APHL000000080321,New Application,DIRECT
545,WAKAD,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000207812,APHL000000139007,New Application,DIRECT
591,GUNA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000205524,APHL000000140544,New Application,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000204796,APHL000000138697,New Application,DIRECT
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000209845,APHL000000140571,New Application,DIRECT
213,AMRITSAR,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000199833,APHL000000138525,New Application,Connector
682,MUZAFFARNAGAR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000206921,APHL000000138238,New Application,DIRECT
559,LAXMI NAGAR - NEW DELHI,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000199445,APHL000000137909,New Application,DIRECT
244,PITAMPURA-NEW DELHI,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000202006,APHL000000139529,New Application,Connector
623,RO JAIPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000185462,APHL000000131652,New Application,DIRECT
623,RO JAIPUR HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000202216,APHL000000139717,New Application,Connector
615,INDORE HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000208310,APHL000000142643,New Application,DIRECT
491,BOISAR,Home Loan,HOME LOAN,Under Construction - Builder Purchase,GLBCUST00000207224,APHL000000141812,New Application,DIRECT
659,NOIDA HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000198909,APHL000000137271,New Application,Connector
593,KHARGONE HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000212107,APHL000000144376,Top-up without Closure,DIRECT
197,BHOPAL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000192124,APHL000000133691,New Application,Connector
559,LAXMI NAGAR - NEW DELHI,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000184108,APHL000000130605,New Application,Connector
552,BELAPUR-MUMBAI,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000199773,APHL000000138501,Top-up without Closure,DIRECT
274,MANDSAUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000202397,APHL000000139099,New Application,DIRECT
659,NOIDA HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000199214,APHL000000138030,New Application,DIRECT
219,GUNTUR,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000198599,APHL000000136373,Balance Transfer with Top-up,DIRECT
599,SIRSA HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000195338,APHL000000135897,New Application,Connector
625,LUDHIANA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000204626,APHL000000140597,New Application,Connector
258,L B NAGAR - HYDERABAD,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000208414,APHL000000142988,New Application,Connector
673,KENGERI BANGALORE,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000208757,APHL000000139065,Balance Transfer with Top-up,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000208094,APHL000000138651,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000163696,APHL000000119629,New Application,Connector
62,JODHPUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000201892,APHL000000139246,New Application,Connector
415,RATLAM,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000211549,APHL000000144502,New Application,DIRECT
592,GWALIOR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000186020,APHL000000132028,New Application,DIRECT
605,MEERUT HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000200556,APHL000000138654,New Application,Connector
